Accuracy,Loss
10.28814935064935,2.302982872182673
10.28814935064935,2.303001865164026
10.349025974025974,2.302977772502156
10.28814935064935,2.3029526363719595
10.227272727272727,2.302942694007576
9.780844155844155,2.302996585895489
10.227272727272727,2.3030232454275157
10.247564935064934,2.3030406592728254
10.085227272727273,2.3030168917271996
10.83603896103896,2.303006255781496
10.085227272727273,2.302967867293915
11.079545454545455,2.302954085461505
10.653409090909092,2.302956686391459
10.146103896103897,2.302997434294069
10.125811688311689,2.3029854514382104
10.02435064935065,2.302986473232121
10.612824675324676,2.3029764782298696
11.018668831168831,2.30297826482104
10.044642857142858,2.3030227035671085
10.044642857142858,2.3030197248830424
10.02435064935065,2.3030287569219414
10.02435064935065,2.30298020003678
10.02435064935065,2.3029554292753147
10.02435064935065,2.3029818349070363
10.02435064935065,2.302936129755788
10.02435064935065,2.3029273299427775
10.02435064935065,2.3028720787593295
10.02435064935065,2.3028095325866302
10.02435064935065,2.302789864602027
10.02435064935065,2.3027977231261016
10.02435064935065,2.3027495130316002
10.02435064935065,2.302713471573669
10.02435064935065,2.3026827465404165
10.02435064935065,2.3026059540835293
10.02435064935065,2.3025361841375176
10.02435064935065,2.302408332948561
10.02435064935065,2.3020586193381964
10.02435064935065,2.301807453105976
10.02435064935065,2.3013647593461073
10.02435064935065,2.3009996352257667
10.02435064935065,2.3003884507464125
10.02435064935065,2.3000167840486996
10.02435064935065,2.29906820941281
10.044642857142858,2.2977048700506035
10.166396103896103,2.296497902312836
11.241883116883116,2.295554817496956
11.465097402597403,2.294591705520432
11.972402597402597,2.292976794304786
12.073863636363637,2.2890782108554593
13.7987012987013,2.287086307228386
13.981331168831169,2.2875113642060914
14.285714285714286,2.2833173863299483
14.42775974025974,2.2874272210257396
14.42775974025974,2.2847348590949914
14.306006493506494,2.2940352489421896
15.016233766233766,2.2837032683483964
14.24512987012987,2.303880515036645
15.503246753246753,2.2683066547691046
14.529220779220779,2.272142812803194
14.813311688311689,2.2628102736039595
15.422077922077921,2.2797384014377347
14.508928571428571,2.2714334648924988
16.294642857142858,2.26699018168759
15.056818181818182,2.254721731334538
16.37581168831169,2.2798319946635854
15.036525974025974,2.2506685690446333
15.482954545454545,2.240117847145378
15.158279220779221,2.248097778914811
14.752435064935066,2.240886793508158
15.320616883116884,2.258808789315162
15.07711038961039,2.226341913272808
15.645292207792208,2.25802925035551
16.82224025974026,2.2242503197162184
16.132305194805195,2.257400057532571
15.381493506493506,2.2228597356127455
15.99025974025974,2.2460709268396553
15.401785714285714,2.235478097742254
13.51461038961039,2.3039867506398783
16.558441558441558,2.250672585004336
15.604707792207792,2.227230527184226
16.274350649350648,2.2676959564159445
16.90340909090909,2.2176062193783848
17.025162337662337,2.223130987836169
15.564123376623376,2.2240626223675615
10.612824675324676,2.312635474390798
17.10633116883117,2.2671080254889153
17.228084415584416,2.2369113463860053
17.10633116883117,2.2089117502237294
15.868506493506494,2.2147812719468947
13.169642857142858,2.267861276477962
16.17288961038961,2.198528949316446
17.086038961038962,2.194516132404278
15.685876623376624,2.2373189306878425
10.125811688311689,2.317377725204864
14.995941558441558,2.2440249207731964
16.1525974025974,2.192413649001679
18.161525974025974,2.201525034842553
16.82224025974026,2.2311081762437697
10.267857142857142,2.330318797718395
15.564123376623376,2.275657539243822
16.6599025974026,2.2238071181557397
18.344155844155843,2.1689616921660186
18.607954545454547,2.1627758447225993
16.538149350649352,2.228550297873361
15.827922077922079,2.299232290936755
10.227272727272727,2.325834679913211
13.920454545454545,2.2355613522715383
18.38474025974026,2.161469701048616
15.117694805194805,2.244875514662111
18.120941558441558,2.2742602979982056
10.57224025974026,2.323805688263534
16.6599025974026,2.241043945411583
19.926948051948052,2.1965424395226814
17.55275974025974,2.1690794244989173
17.207792207792206,2.15882902640801
