Accuracy,Loss
10.491071428571429,2.3029790977378943
12.662337662337663,2.303022914118581
10.470779220779221,2.302956212650646
9.92288961038961,2.302930447962377
9.92288961038961,2.302895552152163
10.511363636363637,2.3029101173599047
9.618506493506494,2.3028667623346504
9.841720779220779,2.3028683383743482
13.859577922077921,2.3028967999792718
13.088474025974026,2.302953952318662
10.734577922077921,2.302899020058768
10.308441558441558,2.302906986954924
12.926136363636363,2.3029108914462
13.250811688311689,2.3029117584228516
12.804383116883116,2.302915508096868
12.784090909090908,2.3028477662569515
12.357954545454545,2.3028229800137607
12.337662337662337,2.302757755502478
12.418831168831169,2.3027411869594028
13.129058441558442,2.3028403257394765
9.862012987012987,2.3027964102757443
11.363636363636363,2.302822057302896
11.282467532467532,2.302834263095608
10.105519480519481,2.3027888459044616
9.882305194805195,2.3027687661059493
10.9375,2.3027041206112155
11.830357142857142,2.302707947693862
12.459415584415584,2.3027013524786217
12.114448051948052,2.3026450949829895
9.92288961038961,2.302494460886175
9.212662337662337,2.3023919749569584
9.760551948051948,2.302332104026497
9.719967532467532,2.302237637631305
9.862012987012987,2.3021657281107717
9.780844155844155,2.302092778218257
9.862012987012987,2.3019124873272783
9.92288961038961,2.301843633899441
9.74025974025974,2.3016086646488736
9.74025974025974,2.3014641303520698
9.882305194805195,2.3011503653092817
9.801136363636363,2.300810361837412
10.044642857142858,2.3006330031853217
9.882305194805195,2.3002299457401425
9.963474025974026,2.2995895658220564
10.430194805194805,2.2989452009077196
9.902597402597403,2.298033537802758
9.943181818181818,2.2971335664972083
10.166396103896103,2.296140500477382
10.38961038961039,2.295053568753329
10.227272727272727,2.293578977708693
10.064935064935066,2.2923116591069603
10.531655844155845,2.2896129992101097
11.181006493506494,2.287550316228495
11.769480519480519,2.2849724788170356
12.581168831168831,2.285692530793029
11.95211038961039,2.2849353319638737
12.033279220779221,2.2831886248155073
12.743506493506494,2.2775544222299153
12.540584415584416,2.281236698101093
12.662337662337663,2.2799191443951097
13.575487012987013,2.2887627675935818
13.7987012987013,2.2790367851009616
12.804383116883116,2.3095578032654602
13.453733766233766,2.273270340708943
14.569805194805195,2.3206676941413384
15.016233766233766,2.272534890608354
13.87987012987013,2.2685477423977543
14.468344155844155,2.2557638217876486
13.920454545454545,2.2636286469248983
15.097402597402597,2.2500953983950924
15.158279220779221,2.2592512105966542
14.569805194805195,2.2667761220560445
14.448051948051948,2.2468177126599596
14.488636363636363,2.288280440615369
13.51461038961039,2.2604741833426734
14.529220779220779,2.2731263142127496
15.158279220779221,2.254158029308567
14.813311688311689,2.2689682291699693
15.848214285714286,2.2424488965567058
14.813311688311689,2.289489712033953
15.625,2.2579110380891083
15.422077922077921,2.243439699148203
17.025162337662337,2.209013914133047
14.955357142857142,2.3187447894703257
15.3612012987013,2.2367548509077593
17.694805194805195,2.212421640173181
16.193181818181817,2.220164797522805
15.868506493506494,2.2462704522269115
18.161525974025974,2.1930682783002977
15.422077922077921,2.318489929298302
12.195616883116884,2.3041873256881518
15.767045454545455,2.2550511855583686
16.09172077922078,2.249250622538777
17.512175324675326,2.1854271486208035
16.82224025974026,2.215544703718904
16.274350649350648,2.2318629599236823
18.26298701298701,2.2150568218974325
16.09172077922078,2.3328689135514296
12.439123376623376,2.2512512114140892
19.29788961038961,2.1931229566598867
18.060064935064936,2.2096673327606995
17.755681818181817,2.197876382183719
18.54707792207792,2.173279771557102
16.578733766233768,2.4214679544622246
10.714285714285714,2.335758184457754
11.30275974025974,2.2883518454316376
17.7150974025974,2.207975043878927
17.91801948051948,2.2100294472335222
18.628246753246753,2.1654862985982524
17.73538961038961,2.204631449340226
18.729707792207794,2.163920767895587
17.491883116883116,2.3000557949016622
12.053571428571429,2.2322737768098904
17.877435064935064,2.276785020704393
14.61038961038961,2.235936911075146
17.7150974025974,2.315388462760232
15.848214285714286,2.2042254689451934
18.080357142857142,2.206162364451916
17.633928571428573,2.247808366626888
17.816558441558442,2.2865396753534095
19.338474025974026,2.175111299985415
18.405032467532468,2.172663245882307
18.445616883116884,2.1860207613412435
17.7150974025974,2.198120829346892
18.587662337662337,2.156918646453263
16.619318181818183,2.7106072035702793
10.146103896103897,2.4035623011650977
10.146103896103897,2.3924445486687995
10.166396103896103,2.3828968196720273
10.227272727272727,2.3740405169400303
10.450487012987013,2.3655736941795844
10.511363636363637,2.357260474910984
10.693993506493506,2.3482549314375047
10.83603896103896,2.337578058242798
10.75487012987013,2.32586340161113
10.592532467532468,2.3122712915593926
11.708603896103897,2.2933397819469503
15.280032467532468,2.269964595893761
17.1875,2.2398002085747657
17.025162337662337,2.2137240961000515
17.228084415584416,2.196542300187148
18.46590909090909,2.1786201247921237
18.161525974025974,2.1734936330225563
18.26298701298701,2.1645607669632154
17.73538961038961,2.2024598895729364
18.242694805194805,2.1590814838161716
17.47159090909091,2.264820179381928
14.650974025974026,2.2164886988602674
18.060064935064936,2.2169009865104377
18.080357142857142,2.175067325691124
17.593344155844157,2.3223723157659752
13.595779220779221,2.2369541440691267
17.37012987012987,2.171218184681682
18.729707792207794,2.1559407432357984
18.100649350649352,2.1612526100951355
18.28327922077922,2.162484939996298
19.0137987012987,2.1523836758229637
18.344155844155843,2.1710355622427806
17.694805194805195,2.1651616947991505
18.506493506493506,2.1654306077337884
17.167207792207794,2.2830610956464494
15.848214285714286,2.202328582862755
16.35551948051948,2.342846780628353
10.531655844155845,2.2879029899448544
19.2775974025974,2.1578573158809116
17.836850649350648,2.158847511588753
19.176136363636363,2.175114362270801
20.413961038961038,2.145637134452919
18.66883116883117,2.1678246662214207
18.75,2.1458926030567715
18.993506493506494,2.1449105460922437
20.170454545454547,2.160044410011985
18.607954545454547,2.1703618068199653
17.775974025974026,2.2331415631554346
14.650974025974026,2.2443010342585574
16.943993506493506,2.7897651659977902
10.125811688311689,2.417799866044676
10.146103896103897,2.4045676596753007
10.146103896103897,2.3912970431439287
10.206980519480519,2.376911191197185
10.633116883116884,2.360593201278092
10.978084415584416,2.3439213424533993
12.053571428571429,2.3178279028310405
